DATE,PRICE,MA,CROSS
2000-03-14,4706.629883,4345.9996,1
2000-03-15,4582.620117,4355.029004,1
2000-03-16,4717.390136999999,4371.343008,1
2000-03-17,4798.129883,4389.754805,1
2000-03-20,4610.0,4407.412207,1
2000-03-21,4711.680176,4423.993408,1
2000-03-22,4864.75,4440.29501,1
2000-03-23,4940.609863000001,4460.683408,1
2000-03-24,4963.029785,4482.943604,1
2000-03-27,4958.560059,4502.970605,1
2000-03-28,4833.890136999999,4518.363008,1
2000-03-29,4644.669922,4528.640205,1
2000-03-30,4457.890136999999,4534.772207,0
2000-03-31,4572.830078,4542.438613,1
2000-04-03,4223.680176,4542.204219,0
2000-04-04,4148.890136999999,4543.26042,0
2000-04-05,4169.220215,4543.296621,0
2000-04-06,4267.560059,4547.249624,0
2000-04-07,4446.450195,4555.387427,0
2000-04-10,4188.200195,4561.410029,0
2000-04-11,4055.899902,4563.721025,0
2000-04-12,3769.6298829999996,4558.074023,0
2000-04-13,3676.780029,4550.130425,0
2000-04-14,3321.290039,4532.336626,0
2000-04-17,3539.1599119999996,4518.237022,0
2000-04-18,3793.570068,4507.673022,0
2000-04-19,3706.4099119999996,4493.251221,0
2000-04-20,3643.8798829999996,4478.864014,0
2000-04-24,3482.4799799999996,4458.801016,0
2000-04-25,3711.2299799999996,4445.116611,0
2000-04-26,3630.0900880000004,4429.347417,0
2000-04-27,3774.030029,4416.412617,0
2000-04-28,3860.6599119999996,4405.072817,0
2000-05-01,3958.080078,4393.25602,0
2000-05-02,3785.4499509999996,4380.730215,0
2000-05-03,3707.3100590000004,4367.234014,0
2000-05-04,3720.23999,4350.632212,0
2000-05-05,3816.820068,4334.615615,0
2000-05-08,3669.3798829999996,4316.193213,0
2000-05-09,3585.01001,4296.336411,0
2000-05-10,3384.7299799999996,4270.097212,0
2000-05-11,3499.580078,4244.407212,0
2000-05-12,3529.0600590000004,4219.898218,0
2000-05-15,3607.649902,4193.755415,0
2000-05-16,3717.570068,4170.009814,0
2000-05-17,3644.959961,4145.952217,0
2000-05-18,3538.709961,4118.781221,0
2000-05-19,3390.399902,4085.652021,0
2000-05-22,3364.209961,4051.963818,0
2000-05-23,3164.550049,4017.110015,0
2000-05-24,3270.610107,3988.389619,0
2000-05-25,3205.350098,3960.844219,0
2000-05-26,3205.110107,3930.598618,0
2000-05-30,3459.4799799999996,3903.82562,0
2000-05-31,3400.9099119999996,3879.643818,0
2000-06-01,3582.5,3857.060215,0
2000-06-02,3813.3798829999996,3836.032812,0
2000-06-05,3821.76001,3813.655815,1
2000-06-06,3756.3701170000004,3789.522622,0
2000-06-07,3839.26001,3767.136621,1
2000-06-08,3825.5600590000004,3746.970019,1
2000-06-09,3874.8400880000004,3731.573423,1
2000-06-12,3767.9099119999996,3717.773818,1
2000-06-13,3851.0600590000004,3703.338418,1
2000-06-14,3797.4099119999996,3694.813013,1
2000-06-15,3845.73999,3688.75001,1
2000-06-16,3860.5600590000004,3682.576807,1
2000-06-19,3989.830078,3677.022207,1
2000-06-20,4013.360107,3668.360405,1
2000-06-21,4064.01001,3665.876601,1
2000-06-22,3936.8400880000004,3663.495405,1
2000-06-23,3845.3400880000004,3665.009609,1
2000-06-26,3912.1201170000004,3669.716411,1
2000-06-27,3858.959961,3680.46981,1
2000-06-28,3940.3400880000004,3688.493413,1
2000-06-29,3877.2299799999996,3690.166611,1
2000-06-30,3966.110107,3695.360615,1
2000-07-03,3991.929932,3702.321616,1
2000-07-05,3863.100098,3709.934019,1
2000-07-06,3960.570068,3714.92082,1
2000-07-07,4023.1999509999996,3722.783018,1
2000-07-10,3980.290039,3726.908218,1
2000-07-11,3956.419922,3728.823418,1
2000-07-12,4099.589844,3731.653613,1
2000-07-13,4174.859863000001,3739.441811,1
2000-07-14,4246.180176,3750.219214,1
2000-07-17,4274.669922,3761.307812,1
2000-07-18,4177.169922,3768.51481,1
2000-07-19,4055.6298829999996,3776.23981,1
2000-07-20,4184.560059,3788.230811,1
2000-07-21,4094.4499509999996,3802.42521,1
2000-07-24,3981.570068,3812.06501,1
2000-07-25,4029.570068,3822.07521,1
2000-07-26,3987.719971,3829.676611,1
2000-07-27,3842.2299799999996,3832.16981,1
2000-07-28,3663.0,3832.53061,0
2000-07-31,3766.98999,3837.096211,0
2000-08-01,3685.5200200000004,3842.998613,0
2000-08-02,3658.459961,3848.883613,0
2000-08-03,3759.8798829999996,3860.79021,0
2000-08-04,3787.360107,3871.12521,0
2000-08-07,3862.98999,3884.278008,0
2000-08-08,3848.5500490000004,3897.146807,0
2000-08-09,3853.5,3905.027207,0
2000-08-10,3759.98999,3912.208809,0
2000-08-11,3789.469971,3916.348208,0
2000-08-14,3849.6899409999996,3917.074409,0
2000-08-15,3851.6599119999996,3917.672407,0
2000-08-16,3861.1999509999996,3919.769004,0
2000-08-17,3940.8701170000004,3921.801206,1
2000-08-18,3930.3400880000004,3923.896807,1
2000-08-21,3953.149902,3925.463003,1
2000-08-22,3958.209961,3929.269004,1
2000-08-23,4011.01001,3932.468003,1
2000-08-24,4053.280029,3937.585405,1
2000-08-25,4042.679932,3941.524204,1
2000-08-28,4070.5900880000004,3945.724805,1
2000-08-29,4082.169922,3947.571602,1
2000-08-30,4103.810059,3949.380601,1
2000-08-31,4206.350098,3952.227402,1
2000-09-01,4234.330078,3958.177202,1
2000-09-05,4143.180176,3964.134004,1
2000-09-06,4013.3400880000004,3966.158403,1
2000-09-07,4098.350098,3970.946206,1
2000-09-08,3978.4099119999996,3971.707603,1
2000-09-11,3896.350098,3972.090005,0
2000-09-12,3849.51001,3969.758003,0
2000-09-13,3893.889893,3967.797202,0
2000-09-14,3913.860107,3968.812402,0
2000-09-15,3835.2299799999996,3966.305601,0
2000-09-18,3726.5200200000004,3960.372002,0
2000-09-19,3865.639893,3958.078999,0
2000-09-20,3897.4399409999996,3956.899399,0
2000-09-21,3828.8701170000004,3951.485005,0
2000-09-22,3803.76001,3944.063008,0
2000-09-25,3741.219971,3933.963804,0
2000-09-26,3689.100098,3922.252407,0
2000-09-27,3656.3000490000004,3911.83501,0
2000-09-28,3778.320068,3906.288813,0
2000-09-29,3672.820068,3896.054014,0
2000-10-02,3568.899902,3885.543013,0
2000-10-03,3455.830078,3875.028213,0
2000-10-04,3523.100098,3864.898813,0
2000-10-05,3472.100098,3854.586416,0
2000-10-06,3361.01001,3844.962017,0
2000-10-09,3355.5600590000004,3838.813218,0
2000-10-10,3240.540039,3828.284219,0
2000-10-11,3168.48999,3817.943618,0
2000-10-12,3074.679932,3806.268018,0
2000-10-13,3316.77002,3797.40582,0
2000-10-16,3290.280029,3787.464219,0
2000-10-17,3213.959961,3774.483618,0
2000-10-18,3171.560059,3760.943818,0
2000-10-19,3418.600098,3752.24582,0
2000-10-20,3483.139893,3746.708818,0
2000-10-23,3468.6899409999996,3740.293218,0
2000-10-24,3419.790039,3731.69522,0
2000-10-25,3229.570068,3719.253423,0
2000-10-26,3272.179932,3707.473023,0
2000-10-27,3278.360107,3694.222822,0
2000-10-30,3191.399902,3679.444019,0
2000-10-31,3369.6298829999996,3667.773618,0
2000-11-01,3333.389893,3655.277217,0
2000-11-02,3429.0200200000004,3643.637417,0
2000-11-03,3451.580078,3631.603418,0
2000-11-06,3416.209961,3619.074019,0
2000-11-07,3415.790039,3605.978018,0
2000-11-08,3231.699951,3588.968618,0
2000-11-09,3200.350098,3570.899419,0
2000-11-10,3028.98999,3547.352217,0
2000-11-13,2966.719971,3522.000015,0
2000-11-14,3138.27002,3501.901812,0
2000-11-15,3165.48999,3484.94481,0
2000-11-16,3031.8798829999996,3463.615405,0
2000-11-17,3027.189941,3444.591006,0
2000-11-20,2875.639893,3424.176802,0
2000-11-21,2871.449951,3404.615601,0
2000-11-22,2755.340088,3381.844605,0
2000-11-24,2904.3798829999996,3361.655,0
2000-11-27,2880.48999,3342.5602,0
2000-11-28,2734.97998,3322.729399,0
2000-11-29,2706.929932,3299.5552,0
2000-11-30,2597.929932,3273.565,0
2000-12-01,2645.290039,3249.893398,0
2000-12-04,2615.75,3226.133198,0
2000-12-05,2889.800049,3209.1048,0
2000-12-06,2796.5,3191.252798,0
2000-12-07,2752.659912,3173.179995,0
2000-12-08,2917.429932,3155.962192,0
2000-12-11,3015.100098,3142.807793,0
2000-12-12,2931.77002,3130.065195,0
2000-12-13,2822.77002,3117.403994,0
2000-12-14,2728.51001,3101.512192,0
2000-12-15,2653.27002,3085.135591,0
2000-12-18,2624.52002,3070.405791,0
2000-12-19,2511.709961,3053.528789,0
2000-12-20,2332.780029,3035.373589,0
2000-12-21,2340.1201170000004,3018.806191,0
2000-12-22,2517.02002,3007.652993,0
2000-12-26,2493.52002,2991.187993,0
2000-12-27,2539.350098,2976.169395,0
2000-12-28,2557.76001,2963.045396,0
2000-12-29,2470.52002,2949.024595,0
2001-01-02,2291.860107,2926.489795,0
2001-01-03,2616.689941,2909.160796,0
2001-01-04,2566.830078,2891.123599,0
2001-01-05,2407.649902,2870.880796,0
2001-01-08,2395.919922,2854.207793,0
2001-01-09,2441.300049,2837.590195,0
2001-01-10,2524.179932,2822.506592,0
2001-01-11,2640.570068,2811.489995,0
2001-01-12,2626.5,2796.627398,0
2001-01-16,2618.550049,2782.330601,0
2001-01-17,2682.780029,2767.405801,0
2001-01-18,2768.48999,2753.743999,1
2001-01-19,2770.3798829999996,2740.827398,1
2001-01-22,2757.909912,2727.669795,1
2001-01-23,2840.389893,2719.843594,1
2001-01-24,2859.149902,2713.01959,1
2001-01-25,2754.280029,2707.525391,1
2001-01-26,2781.300049,2703.816992,1
2001-01-29,2838.340088,2697.818394,1
2001-01-30,2838.350098,2691.275596,1
2001-01-31,2772.72998,2686.092598,1
2001-02-01,2782.790039,2681.2046,1
2001-02-02,2660.5,2676.901802,0
2001-02-05,2643.209961,2672.337002,0
2001-02-06,2664.48999,2670.52,0
2001-02-07,2607.820068,2664.588804,0
2001-02-08,2562.060059,2658.220205,0
2001-02-09,2470.969971,2652.940005,0
2001-02-12,2489.659912,2648.594605,0
2001-02-13,2427.719971,2645.190405,0
2001-02-14,2491.399902,2642.112603,0
2001-02-15,2552.909912,2640.855801,0
2001-02-16,2425.3798829999996,2631.567398,0
2001-02-20,2318.350098,2622.004399,0
2001-02-21,2268.939941,2612.33,0
2001-02-22,2244.959961,2598.880601,0
2001-02-23,2262.51001,2583.828799,0
2001-02-26,2308.5,2571.363398,0
2001-02-27,2207.820068,2559.064399,0
2001-02-28,2151.830078,2547.530801,0
2001-03-01,2183.3701170000004,2538.132803,0
2001-03-02,2117.6298829999996,2527.995,0
2001-03-05,2142.919922,2520.619199,0
2001-03-06,2204.429932,2518.052197,0
2001-03-07,2223.919922,2515.728193,0
2001-03-08,2168.72998,2508.762393,0
2001-03-09,2052.780029,2499.947593,0
2001-03-12,1923.380005,2487.628191,0
2001-03-13,2014.780029,2476.768591,0
2001-03-14,1972.089966,2466.79999,0
2001-03-15,1940.709961,2459.776987,0
2001-03-16,1890.910034,2445.261389,0
2001-03-19,1951.180054,2432.948389,0
2001-03-20,1857.439941,2421.944189,0
2001-03-21,1830.22998,2410.630391,0
2001-03-22,1897.699951,2399.758389,0
2001-03-23,1928.680054,2387.848391,0
2001-03-26,1918.4899899999998,2373.40679,0
2001-03-27,1972.22998,2360.321389,0
2001-03-28,1854.130005,2345.032988,0
2001-03-29,1820.569946,2327.788787,0
2001-03-30,1840.2600100000002,2309.224187,0
2001-04-02,1782.969971,2289.475989,0
2001-04-03,1673.0,2267.77779,0
2001-04-04,1638.800049,2243.745994,0
2001-04-05,1785.0,2222.262996,0
2001-04-06,1720.359985,2201.584595,0
2001-04-09,1745.709961,2180.872793,0
2001-04-10,1852.030029,2161.146592,0
2001-04-11,1898.949951,2142.358589,0
2001-04-12,1961.430054,2126.13259,0
2001-04-16,1909.569946,2108.668188,0
2001-04-17,1923.219971,2093.922588,0
2001-04-18,2079.439941,2082.647187,0
2001-04-19,2182.139893,2073.000186,1
2001-04-20,2163.409912,2064.111982,1
2001-04-23,2059.320068,2054.057183,1
2001-04-24,2016.609985,2044.969983,0
2001-04-25,2059.800049,2036.372786,1
2001-04-26,2034.880005,2028.515986,1
2001-04-27,2075.679932,2020.201587,1
2001-04-30,2116.23999,2011.468188,1
2001-05-01,2168.23999,2006.325391,1
2001-05-02,2220.600098,2004.370391,1
2001-05-03,2146.199951,2001.915591,1
2001-05-04,2191.530029,2000.846992,1
2001-05-07,2173.570068,1999.068193,1
2001-05-08,2198.77002,1996.873594,1
2001-05-09,2156.6298829999996,1995.84979,1
2001-05-10,2128.860107,1995.390391,1
2001-05-11,2107.429932,1993.871587,1
2001-05-14,2081.919922,1993.157388,1
2001-05-15,2085.580078,1992.010591,1
2001-05-16,2166.439941,1991.250791,1
2001-05-17,2193.679932,1990.645991,1
2001-05-18,2198.8798829999996,1991.248989,1
2001-05-21,2305.590088,1996.30519,1
2001-05-22,2313.850098,2004.114592,1
2001-05-23,2243.47998,2008.688591,1
2001-05-24,2282.02002,2014.887192,1
2001-05-25,2251.030029,2021.093594,1
2001-05-29,2175.540039,2026.786194,1
2001-05-30,2084.5,2029.452593,1
2001-05-31,2110.48999,2034.513594,1
2001-06-01,2149.439941,2040.897793,1
2001-06-04,2155.929932,2046.062393,1
2001-06-05,2233.659912,2052.16199,1
2001-06-06,2217.72998,2058.14679,1
2001-06-07,2264.0,2063.98219,1
2001-06-08,2215.100098,2071.201592,1
2001-06-11,2170.780029,2078.205793,1
2001-06-12,2169.949951,2084.799592,1
2001-06-13,2121.659912,2091.573391,1
2001-06-14,2044.069946,2098.99479,0
2001-06-15,2028.430054,2106.78739,0
2001-06-18,1988.630005,2110.85999,0
2001-06-19,1992.660034,2116.305991,0
2001-06-20,2031.2399899999998,2122.016592,0
2001-06-21,2058.76001,2126.151191,0
2001-06-22,2034.839966,2128.868992,0
2001-06-25,2050.8701170000004,2130.657793,0
2001-06-26,2064.6201170000004,2133.758796,0
2001-06-27,2074.73999,2136.789197,0
2001-06-28,2125.459961,2137.709597,0
2001-06-29,2160.540039,2137.2776,1
2001-07-02,2148.719971,2136.983801,1
2001-07-03,2140.800049,2138.613401,1
2001-07-05,2080.110107,2139.883403,0
2001-07-06,2004.160034,2138.770603,0
2001-07-09,2026.709961,2138.607202,0
2001-07-10,1962.790039,2136.349404,0
2001-07-11,1972.040039,2133.465405,0
2001-07-12,2075.73999,2131.615405,0
2001-07-13,2084.790039,2128.899204,0
2001-07-16,2029.119995,2126.557605,0
2001-07-17,2067.320068,2124.073406,0
2001-07-18,2016.1700440000002,2120.925405,0
2001-07-19,2046.589966,2117.881804,0
2001-07-20,2029.369995,2115.336606,0
2001-07-23,1988.560059,2112.530605,0
2001-07-24,1959.2399899999998,2109.566807,0
2001-07-25,1984.319946,2107.614807,0
2001-07-26,2022.959961,2106.362405,0
2001-07-27,2029.069946,2103.615005,0
2001-07-30,2017.839966,2100.098206,0
2001-07-31,2027.130005,2096.663208,0
2001-08-01,2068.3798829999996,2091.919004,0
2001-08-02,2087.3798829999996,2087.3896,0
2001-08-03,2066.330078,2083.846602,0
2001-08-06,2034.2600100000002,2078.891401,0
2001-08-07,2027.790039,2074.426602,0
2001-08-08,1966.359985,2070.243,0
2001-08-09,1963.319946,2067.819399,0
2001-08-10,1956.469971,2064.738999,0
2001-08-13,1982.25,2061.3952,0
2001-08-14,1964.530029,2057.567202,0
2001-08-15,1918.890015,2051.271804,0
2001-08-16,1930.319946,2045.523603,0
2001-08-17,1867.0100100000002,2037.583804,0
2001-08-20,1881.3499760000002,2030.908801,0
2001-08-21,1831.300049,2024.119202,0
2001-08-22,1860.0100100000002,2017.920403,0
2001-08-23,1842.969971,2012.346604,0
2001-08-24,1916.800049,2009.801206,0
2001-08-27,1912.410034,2007.480806,0
2001-08-28,1864.97998,2005.007805,0
2001-08-29,1843.1700440000002,2002.018005,0
2001-08-30,1791.680054,1997.226807,0
2001-08-31,1805.430054,1992.160208,0
2001-09-04,1770.780029,1986.879009,0
2001-09-05,1759.0100100000002,1981.041807,0
2001-09-06,1705.640015,1973.862205,0
2001-09-07,1687.699951,1966.121404,0
2001-09-10,1695.380005,1957.519805,0
2001-09-17,1579.550049,1945.900005,0
2001-09-18,1555.079956,1934.027205,0
2001-09-19,1527.800049,1921.767205,0
2001-09-20,1470.930054,1909.583604,0
2001-09-21,1423.189941,1897.964202,0
2001-09-24,1499.400024,1887.418003,0
2001-09-25,1501.640015,1878.195002,0
2001-09-26,1464.040039,1868.035002,0
2001-09-27,1460.709961,1855.734402,0
2001-09-28,1498.800049,1844.014602,0
2001-10-01,1480.459961,1833.041401,0
2001-10-02,1492.329956,1821.541599,0
2001-10-03,1580.810059,1812.834399,0
2001-10-04,1597.310059,1803.848801,0
2001-10-05,1605.300049,1795.367402,0
2001-10-08,1605.949951,1787.7152,0
2001-10-09,1570.189941,1779.934199,0
2001-10-10,1626.26001,1772.773001,0
2001-10-11,1701.469971,1766.343201,0
2001-10-12,1703.4000239999998,1759.829802,0
2001-10-15,1696.310059,1753.399204,0
2001-10-16,1722.069946,1747.298003,0
2001-10-17,1646.339966,1738.857205,0
2001-10-18,1652.719971,1730.164006,0
2001-10-19,1671.310059,1722.263606,0
2001-10-22,1708.0799559999998,1715.740005,0
2001-10-23,1704.439941,1709.273003,0
2001-10-24,1731.540039,1704.576604,1
2001-10-25,1775.469971,1700.819605,1
2001-10-26,1768.959961,1697.069404,1
2001-10-29,1699.52002,1691.414805,1
2001-10-30,1667.410034,1685.472405,0
2001-10-31,1690.199951,1680.898604,1
2001-11-01,1746.300049,1677.218206,1
2001-11-02,1745.72998,1674.792605,1
2001-11-05,1793.6500239999998,1673.038606,1
2001-11-06,1835.0799559999998,1673.114204,1
2001-11-07,1837.530029,1672.664605,1
2001-11-08,1827.77002,1672.360605,1
2001-11-09,1828.47998,1670.594204,1
2001-11-12,1840.130005,1669.148604,1
2001-11-13,1892.109985,1669.691204,1
2001-11-14,1903.189941,1670.891602,1
2001-11-15,1900.569946,1673.069399,1
2001-11-16,1898.5799559999998,1674.932397,1
2001-11-19,1934.4200440000002,1678.205198,1
2001-11-20,1880.5100100000002,1680.635198,1
2001-11-21,1875.050049,1684.023398,1
2001-11-23,1903.199951,1688.333398,1
2001-11-26,1941.22998,1693.250398,1
2001-11-27,1935.969971,1700.378796,1
2001-11-28,1887.969971,1707.036597,1
2001-11-29,1933.2600100000002,1715.145796,1
2001-11-30,1930.5799559999998,1724.338794,1
2001-12-03,1904.9000239999998,1733.972996,1
2001-12-04,1963.0999760000002,1743.246995,1
2001-12-05,2046.839966,1754.150994,1
2001-12-06,2054.27002,1765.955593,1
2001-12-07,2021.2600100000002,1777.166594,1
2001-12-10,1992.119995,1787.032993,1
2001-12-11,2001.930054,1797.462395,1
2001-12-12,2011.380005,1807.843396,1
2001-12-13,1946.5100100000002,1815.157395,1
2001-12-14,1953.1700440000002,1822.274595,1
2001-12-17,1987.449951,1829.917593,1
2001-12-18,2004.7600100000002,1837.893794,1
2001-12-19,1982.890015,1846.147795,1
2001-12-20,1918.540039,1851.993396,1
2001-12-21,1945.8299559999998,1856.880596,1
2001-12-24,1944.47998,1861.702195,1
2001-12-26,1960.699951,1866.989993,1
2001-12-27,1976.4200440000002,1872.076995,1
2001-12-28,1987.2600100000002,1878.895396,1
2001-12-31,1950.4000239999998,1884.848997,1
2002-01-02,1979.25,1891.007795,1
2002-01-03,2044.27002,1897.731597,1
2002-01-04,2059.3798829999996,1904.830396,1
2002-01-07,2037.0999760000002,1910.941594,1
2002-01-08,2055.73999,1916.546995,1
2002-01-09,2044.890015,1922.065596,1
2002-01-10,2047.2399899999998,1929.019995,1
2002-01-11,2022.459961,1936.120994,1
2002-01-14,1990.7399899999998,1942.131794,1
2002-01-15,2000.910034,1947.223994,1
2002-01-16,1944.439941,1951.198193,0
2002-01-17,1985.819946,1955.041592,1
2002-01-18,1930.339966,1956.946792,0
2002-01-22,1882.530029,1957.846792,0
2002-01-23,1922.380005,1959.738992,0
2002-01-24,1942.5799559999998,1962.020991,0
2002-01-25,1937.699951,1963.97239,0
2002-01-28,1943.910034,1965.008391,0
2002-01-29,1892.9899899999998,1964.804392,0
2002-01-30,1913.439941,1965.061792,0
2002-01-31,1934.030029,1965.770793,0
2002-02-01,1911.2399899999998,1965.307192,0
2002-02-04,1855.530029,1964.807593,0
2002-02-05,1838.52002,1964.076992,0
2002-02-06,1812.709961,1962.267192,0
2002-02-07,1782.109985,1959.084792,0
2002-02-08,1818.880005,1956.742993,0
2002-02-11,1846.660034,1955.916794,0
2002-02-12,1834.209961,1953.935793,0
2002-02-13,1859.160034,1952.507395,0
2002-02-14,1843.369995,1951.276794,0
2002-02-15,1805.199951,1948.118794,0
2002-02-19,1750.609985,1942.194194,0
2002-02-20,1775.569946,1936.620193,0
2002-02-21,1716.2399899999998,1930.519792,0
2002-02-22,1724.540039,1925.168193,0
2002-02-25,1769.880005,1920.527192,0
2002-02-26,1766.859985,1915.636792,0
2002-02-27,1751.880005,1911.744192,0
2002-02-28,1731.4899899999998,1907.310591,0
2002-03-01,1802.7399899999998,1903.616392,0
2002-03-04,1859.319946,1900.70759,0
2002-03-05,1866.290039,1898.375591,0
2002-03-06,1890.4000239999998,1897.81279,0
2002-03-07,1881.630005,1896.528791,0
2002-03-08,1929.6700440000002,1896.232593,1
2002-03-11,1929.4899899999998,1895.608393,1
2002-03-12,1897.119995,1894.022392,1
2002-03-13,1862.030029,1891.517793,0
2002-03-14,1854.140015,1889.592593,0
2002-03-15,1868.300049,1887.373594,0
2002-03-18,1877.060059,1884.029394,0
2002-03-19,1880.869995,1880.459197,1
2002-03-20,1832.869995,1876.374597,0
2002-03-21,1868.8299559999998,1872.636396,0
2002-03-22,1851.390015,1868.766396,0
2002-03-25,1812.4899899999998,1864.071396,0
2002-03-26,1824.1700440000002,1860.105598,0
2002-03-27,1826.75,1856.825798,0
2002-03-28,1845.3499760000002,1853.714597,0
2002-04-01,1862.619995,1852.078198,1
2002-04-02,1804.4000239999998,1848.4498,0
2002-04-03,1784.3499760000002,1845.53,0
2002-04-04,1789.75,1843.674399,0
2002-04-05,1770.030029,1840.6274,0
2002-04-08,1785.869995,1837.493201,0
2002-04-09,1742.569946,1833.5906,0
2002-04-10,1767.069946,1830.053799,0
2002-04-11,1725.2399899999998,1826.698799,0
2002-04-12,1756.189941,1823.553799,0
2002-04-15,1753.780029,1819.948799,0
2002-04-16,1816.790039,1818.0598,0
2002-04-17,1810.6700440000002,1817.1626,0
2002-04-18,1802.430054,1816.440801,0
2002-04-19,1796.8299559999998,1816.123201,0
2002-04-22,1758.680054,1815.654602,0
2002-04-23,1730.290039,1813.882803,0
2002-04-24,1713.339966,1811.216401,0
2002-04-25,1713.699951,1808.806201,0
2002-04-26,1663.890015,1804.900801,0
2002-04-29,1656.930054,1801.172002,0
2002-04-30,1688.22998,1798.832602,0
2002-05-01,1677.530029,1797.371003,0
2002-05-02,1644.819946,1794.756003,0
2002-05-03,1613.030029,1792.691804,0
2002-05-06,1578.47998,1789.770603,0
2002-05-07,1573.819946,1785.849402,0
2002-05-08,1696.290039,1784.438003,0
2002-05-09,1650.48999,1782.410203,0
2002-05-10,1600.849976,1779.797402,0
2002-05-13,1652.540039,1776.793403,0
2002-05-14,1719.050049,1773.988005,0
2002-05-15,1725.560059,1771.173406,0
2002-05-16,1730.439941,1767.974204,0
2002-05-17,1741.390015,1765.169404,0
2002-05-20,1701.589966,1760.607803,0
2002-05-21,1664.180054,1755.301604,0
2002-05-22,1673.449951,1750.828203,0
2002-05-23,1697.630005,1747.540203,0
2002-05-24,1661.48999,1743.687202,0
2002-05-28,1652.170044,1739.364602,0
2002-05-29,1624.390015,1734.311201,0
2002-05-30,1631.920044,1729.332202,0
2002-05-31,1615.72998,1724.989402,0
2002-06-03,1562.560059,1718.864004,0
2002-06-04,1578.119995,1713.398603,0
2002-06-05,1595.26001,1709.054004,0
2002-06-06,1554.880005,1703.668203,0
2002-06-07,1535.47998,1697.842803,0
2002-06-10,1530.689941,1691.549602,0
2002-06-11,1497.180054,1684.240803,0
2002-06-12,1519.119995,1678.535203,0
2002-06-13,1496.880005,1672.785803,0
2002-06-14,1504.73999,1667.085603,0
2002-06-17,1553.290039,1662.750803,0
2002-06-18,1542.959961,1657.892602,0
2002-06-19,1496.829956,1652.977803,0
2002-06-20,1464.75,1646.931404,0
2002-06-21,1440.959961,1641.245803,0
2002-06-24,1460.339966,1635.328804,0
2002-06-25,1423.98999,1628.733003,0
2002-06-26,1429.329956,1620.983801,0
2002-06-27,1459.199951,1613.954399,0
2002-06-28,1463.209961,1607.169998,0
2002-07-01,1403.800049,1599.309399,0
2002-07-02,1357.819946,1591.292197,0
2002-07-03,1380.170044,1584.289797,0
2002-07-05,1448.359985,1578.990198,0
2002-07-08,1405.609985,1572.828398,0
2002-07-09,1381.119995,1567.172998,0
2002-07-10,1346.01001,1560.954597,0
2002-07-11,1374.430054,1554.678599,0
2002-07-12,1373.5,1548.597998,0
2002-07-15,1382.619995,1543.353999,0
2002-07-16,1375.26001,1538.598599,0
2002-07-17,1397.25,1534.973999,0
2002-07-18,1356.949951,1530.636599,0
2002-07-19,1319.150024,1523.093799,0
2002-07-22,1282.650024,1515.736999,0
2002-07-23,1229.050049,1508.301001,0
2002-07-24,1290.22998,1501.0548,0
2002-07-25,1240.079956,1491.475398,0
2002-07-26,1262.119995,1482.206597,0
2002-07-29,1335.25,1474.302798,0
2002-07-30,1344.189941,1466.358796,0
2002-07-31,1328.26001,1458.892197,0
2002-08-01,1280.0,1451.208596,0
2002-08-02,1247.920044,1442.697998,0
2002-08-05,1206.01001,1432.865598,0
2002-08-06,1259.550049,1424.826799,0
2002-08-07,1280.900024,1417.401399,0
2002-08-08,1316.52002,1411.243999,0
2002-08-09,1306.119995,1404.727998,0
2002-08-12,1306.839966,1398.550198,0
2002-08-13,1269.280029,1392.684597,0
2002-08-14,1334.300049,1387.808198,0
2002-08-15,1345.01001,1382.803198,0
2002-08-16,1361.01001,1378.925798,0
2002-08-19,1394.540039,1376.106999,1
2002-08-20,1376.589966,1373.025,1
2002-08-21,1409.25,1371.266399,1
2002-08-22,1422.949951,1369.342998,1
2002-08-23,1380.619995,1367.017798,1
2002-08-26,1391.73999,1364.757798,1
2002-08-27,1347.780029,1360.647598,0
2002-08-28,1314.380005,1356.075998,0
2002-08-29,1335.77002,1352.8548,0
2002-08-30,1314.849976,1349.856799,0
2002-09-03,1263.839966,1346.314399,0
2002-09-04,1292.310059,1342.953801,0
2002-09-05,1251.0,1339.494001,0
2002-09-06,1295.300049,1336.813403,0
2002-09-09,1304.599976,1333.721404,0
2002-09-10,1320.089966,1330.859004,0
2002-09-11,1315.449951,1329.092002,0
2002-09-12,1279.680054,1327.529204,0
2002-09-13,1291.400024,1325.753804,0
2002-09-16,1275.880005,1322.304204,0
2002-09-17,1259.939941,1319.390803,0
2002-09-18,1252.130005,1316.811003,0
2002-09-19,1216.449951,1314.219802,0
2002-09-20,1221.089966,1311.153,0
2002-09-23,1184.930054,1307.381602,0
2002-09-24,1182.170044,1303.372603,0
2002-09-25,1222.290039,1300.313203,0
2002-09-26,1221.609985,1296.800403,0
2002-09-27,1199.160034,1293.644604,0
2002-09-30,1172.060059,1290.702805,0
2002-10-01,1213.719971,1289.324204,0
2002-10-02,1187.300049,1288.489204,0
2002-10-03,1165.560059,1285.995806,0
2002-10-04,1139.900024,1283.992207,0
2002-10-07,1119.400024,1281.137808,0
2002-10-08,1129.219971,1277.017207,0
2002-10-09,1114.109985,1272.415608,0
2002-10-10,1163.369995,1269.117808,0
2002-10-11,1210.469971,1267.727207,0
2002-10-14,1220.530029,1267.179407,0
2002-10-15,1282.439941,1268.708005,1
